Date,Time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,month,hour
2004-12-10,05.00.00,1.7,857.0,3.9,705.0,42.0,982.0,63.0,1312.0,733.0,16.9,66.7,1.2772,12,05
2004-12-10,06.00.00,1.8,935.0,6.0,810.0,31.0,881.0,110.0,1356.0,835.0,17.8,60.6,1.2276,12,06
2004-12-10,07.00.00,2.5,1159.0,13.8,1110.0,51.0,671.0,128.0,1650.0,1094.0,17.6,60.8,1.2151,12,07
2004-12-10,08.00.00,2.4,1102.0,14.8,1141.0,100.0,648.0,122.0,1594.0,1114.0,17.9,57.8,1.1751,12,08
2004-12-10,09.00.00,2.0,979.0,8.4,917.0,315.0,795.0,111.0,1398.0,903.0,18.1,56.4,1.1645,12,09
2004-12-10,10.00.00,2.3,998.0,9.0,941.0,417.0,785.0,110.0,1442.0,914.0,18.2,55.9,1.1547,12,10
2004-12-10,11.00.00,2.9,962.0,8.3,911.0,328.0,793.0,114.0,1380.0,872.0,19.7,49.1,1.1148,12,11
2004-12-10,12.00.00,2.0,985.0,9.5,957.0,304.0,773.0,114.0,1426.0,860.0,20.8,45.8,1.1126,12,12
2004-12-10,13.00.00,2.5,1043.0,12.1,1053.0,300.0,707.0,111.0,1514.0,959.0,20.5,46.0,1.1,12,13
2004-12-10,14.00.00,3.0,929.0,7.4,875.0,306.0,826.0,116.0,1365.0,814.0,18.9,50.6,1.0927,12,14
2004-12-10,15.00.00,2.4,946.0,8.0,898.0,342.0,816.0,148.0,1377.0,827.0,18.4,51.6,1.0832,12,15
2004-12-10,16.00.00,2.6,955.0,7.9,894.0,324.0,818.0,177.0,1366.0,804.0,17.9,52.6,1.0711,12,16
2004-12-10,17.00.00,2.0,1004.0,10.9,1012.0,327.0,730.0,164.0,1460.0,906.0,17.1,54.2,1.0503,12,17
2004-12-10,18.00.00,2.1,1037.0,12.1,1053.0,404.0,708.0,151.0,1480.0,958.0,16.5,56.2,1.0455,12,18
2004-12-10,19.00.00,1.7,1066.0,14.7,1140.0,575.0,670.0,147.0,1577.0,1032.0,16.7,54.1,1.0212,12,19
2004-12-10,20.00.00,1.5,890.0,6.0,813.0,539.0,898.0,110.0,1274.0,772.0,15.4,57.7,1.0008,12,20
2004-12-10,21.00.00,1.3,843.0,4.3,729.0,460.0,990.0,99.0,1219.0,618.0,15.5,57.1,0.9971,12,21
2004-12-10,22.00.00,1.9,834.0,4.1,716.0,386.0,997.0,116.0,1205.0,614.0,15.6,55.9,0.985,12,22
2004-12-10,23.00.00,2.0,809.0,3.1,659.0,202.0,1074.0,121.0,1161.0,550.0,14.8,58.4,0.9777,12,23
2004-10-13,00.00.00,2.7,786.0,2.2,600.0,162.0,1164.0,103.0,1132.0,511.0,14.8,57.9,0.9662,10,00
2004-10-13,01.00.00,2.4,747.0,1.5,543.0,261.0,1276.0,83.0,1100.0,469.0,14.6,57.6,0.9517,10,01
2004-10-13,02.00.00,2.7,723.0,0.9,485.0,263.0,1419.0,76.0,1065.0,425.0,14.6,57.1,0.9428,10,02
2004-10-13,03.00.00,3.2,704.0,0.5,444.0,159.0,1558.0,107.0,1050.0,394.0,14.4,57.6,0.9416,10,03
2004-10-13,04.00.00,3.4,709.0,0.6,449.0,111.0,1590.0,106.0,1055.0,392.0,14.5,57.4,0.9413,10,04
2004-10-13,05.00.00,3.2,726.0,0.7,466.0,104.0,1485.0,124.0,1066.0,408.0,14.3,58.4,0.9501,10,05
2004-10-13,06.00.00,4.3,798.0,2.2,599.0,221.0,1205.0,134.0,1141.0,517.0,14.7,57.4,0.9564,10,06
2004-10-13,07.00.00,5.0,925.0,5.8,800.0,243.0,908.0,147.0,1272.0,750.0,14.3,58.1,0.9404,10,07
2004-10-13,08.00.00,6.3,906.0,5.9,809.0,356.0,878.0,146.0,1272.0,787.0,14.0,58.3,0.9294,10,08
2004-10-13,09.00.00,4.6,896.0,5.9,809.0,429.0,882.0,133.0,1257.0,788.0,15.4,53.2,0.9246,10,09
2004-10-13,10.00.00,3.1,882.0,5.3,776.0,518.0,932.0,120.0,1222.0,760.0,16.5,49.9,0.9289,10,10
2004-10-13,11.00.00,2.6,948.0,6.9,853.0,460.0,859.0,117.0,1283.0,839.0,17.4,47.6,0.9387,10,11
2004-10-13,12.00.00,2.1,945.0,7.7,886.0,389.0,818.0,109.0,1307.0,827.0,18.0,46.1,0.9401,10,12
2004-10-13,13.00.00,2.1,942.0,7.3,871.0,362.0,832.0,112.0,1314.0,765.0,17.9,46.5,0.9474,10,13
2004-10-13,14.00.00,2.5,943.0,7.2,864.0,337.0,831.0,131.0,1297.0,814.0,17.4,48.3,0.955,10,14
2004-10-13,15.00.00,2.0,894.0,6.0,810.0,254.0,892.0,133.0,1258.0,737.0,16.0,52.6,0.9489,10,15
2004-10-13,16.00.00,1.8,984.0,8.3,910.0,281.0,795.0,138.0,1348.0,875.0,15.3,58.7,1.0154,10,16
2004-10-13,17.00.00,1.3,1044.0,11.2,1022.0,369.0,726.0,142.0,1454.0,983.0,15.2,55.9,0.9572,10,17
2004-10-13,18.00.00,0.7,981.0,10.1,983.0,350.0,759.0,138.0,1370.0,942.0,14.8,56.3,0.9459,10,18
2004-10-13,19.00.00,0.9,1021.0,10.6,1001.0,323.0,731.0,118.0,1415.0,971.0,14.7,57.8,0.9626,10,19
2004-10-13,20.00.00,1.5,943.0,7.2,867.0,340.0,834.0,120.0,1314.0,891.0,14.8,57.3,0.9603,10,20
2004-10-13,21.00.00,3.4,863.0,4.4,732.0,443.0,970.0,132.0,1207.0,724.0,14.9,57.1,0.9581,10,21
2004-10-13,22.00.00,3.4,847.0,3.8,698.0,292.0,1013.0,121.0,1174.0,719.0,15.2,55.5,0.9521,10,22
2004-10-13,23.00.00,3.2,859.0,3.8,698.0,372.0,1015.0,117.0,1189.0,705.0,15.3,55.4,0.9564,10,23
2004-10-14,00.00.00,4.8,861.0,4.0,712.0,443.0,1004.0,102.0,1197.0,718.0,15.1,56.9,0.9673,10,00
2004-10-14,01.00.00,3.5,786.0,2.2,602.0,360.0,1146.0,95.0,1123.0,584.0,15.0,56.4,0.9554,10,01
2004-10-14,02.00.00,4.1,740.0,1.1,506.0,401.0,1333.0,81.0,1074.0,469.0,14.9,56.4,0.9474,10,02
2004-10-14,03.00.00,4.8,730.0,0.8,483.0,273.0,1434.0,95.0,1065.0,438.0,15.2,54.7,0.9394,10,03
2004-10-14,04.00.00,4.4,728.0,0.8,475.0,199.0,1436.0,111.0,1061.0,432.0,15.1,55.4,0.9439,10,04
2004-10-14,05.00.00,4.5,755.0,1.2,517.0,177.0,1325.0,118.0,1091.0,487.0,14.9,56.8,0.9541,10,05
2004-10-14,06.00.00,5.9,854.0,3.2,663.0,206.0,1080.0,130.0,1189.0,655.0,15.2,55.9,0.9589,10,06
2004-10-14,07.00.00,9.9,1079.0,10.2,985.0,323.0,758.0,116.0,1465.0,1009.0,15.3,56.3,0.9684,10,07
2004-10-14,08.00.00,6.9,1097.0,13.6,1103.0,392.0,659.0,128.0,1520.0,1113.0,15.6,55.4,0.9725,10,08
2004-10-14,09.00.00,4.3,1024.0,9.9,976.0,420.0,747.0,156.0,1386.0,1030.0,16.3,53.3,0.9809,10,09
2004-10-14,10.00.00,2.9,990.0,9.1,942.0,333.0,776.0,169.0,1359.0,986.0,20.4,42.2,0.9964,10,10
2004-10-14,11.00.00,2.0,1013.0,8.0,901.0,395.0,788.0,168.0,1369.0,975.0,21.9,39.4,1.0234,10,11
2004-10-14,12.00.00,1.7,1051.0,9.7,968.0,478.0,746.0,178.0,1442.0,984.0,21.5,41.2,1.0399,10,12
2004-10-14,13.00.00,1.9,1052.0,9.7,966.0,470.0,726.0,178.0,1446.0,982.0,22.2,41.4,1.097,10,13
2004-10-14,14.00.00,2.0,1141.0,12.0,1049.0,508.0,675.0,188.0,1530.0,1117.0,21.0,46.8,1.1508,10,14
2004-10-14,15.00.00,1.9,1130.0,11.3,1024.0,596.0,679.0,169.0,1537.0,1177.0,21.9,44.9,1.1635,10,15
2004-10-14,16.00.00,1.0,1099.0,10.4,993.0,694.0,711.0,133.0,1507.0,1129.0,21.5,46.7,1.1837,10,16
2004-10-14,17.00.00,0.8,1182.0,12.4,1064.0,968.0,653.0,125.0,1616.0,1217.0,19.7,56.6,1.2811,10,17
2004-10-14,18.00.00,0.7,1211.0,14.6,1135.0,658.0,615.0,110.0,1682.0,1234.0,18.8,60.8,1.3036,10,18
2004-10-14,19.00.00,1.1,1340.0,21.0,1324.0,409.0,537.0,112.0,1907.0,1412.0,19.3,59.6,1.3195,10,19
2004-10-14,20.00.00,1.7,1299.0,17.9,1237.0,345.0,553.0,112.0,1804.0,1350.0,17.6,69.2,1.3803,10,20
2004-10-14,21.00.00,3.1,1046.0,7.3,872.0,230.0,769.0,102.0,1479.0,968.0,16.4,77.1,1.4243,10,21
2004-10-14,22.00.00,4.4,949.0,4.8,754.0,285.0,884.0,90.0,1393.0,759.0,16.6,77.3,1.4491,10,22
2004-10-14,23.00.00,5.6,966.0,4.8,756.0,310.0,908.0,66.0,1363.0,741.0,15.9,78.1,1.4039,10,23
2004-10-15,00.00.00,4.4,1062.0,7.7,887.0,224.0,770.0,64.0,1473.0,866.0,15.1,82.3,1.4009,10,00
2004-10-15,01.00.00,4.4,934.0,4.3,730.0,213.0,906.0,81.0,1345.0,757.0,14.8,83.8,1.4005,10,01
2004-10-15,02.00.00,4.7,862.0,3.0,649.0,103.0,1046.0,106.0,1289.0,675.0,14.4,84.6,1.3794,10,02
2004-10-15,03.00.00,4.2,823.0,2.1,590.0,91.0,1125.0,140.0,1241.0,624.0,15.8,77.6,1.3792,10,03
2004-10-15,04.00.00,3.3,839.0,2.3,604.0,178.0,1097.0,138.0,1259.0,605.0,15.2,79.4,1.3605,10,04
2004-10-15,05.00.00,5.1,879.0,3.5,681.0,351.0,992.0,165.0,1312.0,703.0,14.8,81.9,1.3735,10,05
2004-10-15,06.00.00,3.3,1095.0,10.0,977.0,587.0,725.0,214.0,1562.0,998.0,14.6,82.9,1.3706,10,06
2004-10-15,07.00.00,3.1,1359.0,20.5,1311.0,475.0,544.0,178.0,1878.0,1311.0,14.8,80.4,1.3428,10,07
2004-10-15,08.00.00,2.4,1354.0,22.2,1358.0,576.0,519.0,187.0,1942.0,1403.0,15.6,77.1,1.3527,10,08
2004-10-15,09.00.00,1.4,1420.0,24.1,1405.0,920.0,501.0,203.0,1941.0,1573.0,17.3,70.9,1.3876,10,09
2004-10-15,10.00.00,2.1,1265.0,17.4,1221.0,710.0,578.0,204.0,1760.0,1354.0,22.2,51.3,1.3543,10,10
2004-10-15,11.00.00,1.4,1146.0,14.2,1122.0,696.0,639.0,198.0,1659.0,1131.0,24.4,43.9,1.3184,10,11
2004-10-15,12.00.00,1.4,1150.0,15.0,1149.0,744.0,620.0,218.0,1676.0,1113.0,22.7,47.6,1.2989,10,12
2004-10-15,13.00.00,1.3,1282.0,18.3,1247.0,743.0,560.0,269.0,1861.0,1258.0,20.5,61.5,1.4673,10,13
2004-10-15,14.00.00,1.0,1067.0,13.0,1085.0,801.0,684.0,217.0,1548.0,985.0,23.3,40.4,1.1421,10,14
2004-10-15,15.00.00,1.3,1185.0,18.1,1243.0,1014.0,603.0,183.0,1689.0,1197.0,23.2,39.9,1.1172,10,15
2004-10-15,16.00.00,1.0,1312.0,23.1,1381.0,1479.0,540.0,147.0,1881.0,1402.0,21.5,44.5,1.129,10,16
2004-10-15,17.00.00,1.1,1319.0,24.9,1426.0,1018.0,509.0,120.0,1938.0,1491.0,20.9,48.5,1.1878,10,17
2004-10-15,18.00.00,2.1,1255.0,21.7,1342.0,729.0,539.0,112.0,1875.0,1396.0,19.8,53.1,1.216,10,18
2004-10-15,19.00.00,3.2,1123.0,14.1,1119.0,508.0,648.0,107.0,1593.0,1198.0,20.1,53.6,1.2477,10,19
2004-10-15,20.00.00,3.3,1126.0,11.9,1045.0,347.0,689.0,103.0,1523.0,1166.0,19.6,56.0,1.2623,10,20
2004-10-15,21.00.00,2.3,924.0,5.1,766.0,327.0,902.0,97.0,1357.0,752.0,18.6,60.4,1.2817,10,21
2004-10-15,22.00.00,1.0,982.0,6.8,849.0,339.0,853.0,74.0,1390.0,717.0,14.5,78.3,1.288,10,22
2004-10-15,23.00.00,0.8,936.0,4.8,756.0,358.0,939.0,68.0,1311.0,693.0,16.3,70.5,1.2921,10,23
2004-10-16,00.00.00,0.8,1069.0,7.2,865.0,377.0,825.0,92.0,1394.0,816.0,14.1,83.8,1.3459999999999999,10,00
2004-10-16,01.00.00,0.6,967.0,5.4,785.0,165.0,879.0,111.0,1326.0,766.0,14.5,81.3,1.3399,10,01
2004-10-16,02.00.00,0.9,869.0,3.0,649.0,145.0,1033.0,133.0,1249.0,631.0,14.7,80.7,1.3414,10,02
2004-10-16,03.00.00,0.8,916.0,3.7,692.0,282.0,986.0,139.0,1287.0,683.0,14.5,82.1,1.3493,10,03
2004-10-16,04.00.00,1.2,886.0,3.6,686.0,494.0,970.0,192.0,1278.0,654.0,15.0,78.4,1.3333,10,04
2004-10-16,05.00.00,2.1,926.0,4.7,747.0,606.0,902.0,192.0,1325.0,759.0,14.5,80.5,1.3221,10,05
2004-10-16,06.00.00,3.9,971.0,6.9,851.0,581.0,808.0,206.0,1389.0,876.0,14.6,79.0,1.3082,10,06
2004-10-16,07.00.00,4.4,1029.0,7.7,886.0,920.0,807.0,182.0,1446.0,926.0,15.0,74.8,1.2672,10,07
2004-10-16,08.00.00,2.0,1124.0,12.2,1057.0,811.0,667.0,192.0,1569.0,1091.0,15.9,70.4,1.2658,10,08
2004-10-16,09.00.00,2.3,1063.0,9.6,964.0,786.0,729.0,188.0,1454.0,1045.0,17.4,62.3,1.2282,10,09
2004-10-16,10.00.00,3.6,1028.0,9.6,961.0,677.0,756.0,186.0,1413.0,928.0,21.3,42.9,1.0727,10,10
2004-10-16,11.00.00,3.9,944.0,8.3,910.0,612.0,828.0,130.0,1342.0,777.0,22.0,38.9,1.0154,10,11
2004-10-16,12.00.00,1.6,913.0,7.0,857.0,524.0,892.0,137.0,1275.0,640.0,20.3,41.3,0.9745,10,12
2004-10-16,13.00.00,1.0,966.0,8.2,906.0,775.0,819.0,125.0,1354.0,741.0,20.2,45.6,1.0663,10,13
2004-10-16,14.00.00,1.0,833.0,4.5,737.0,403.0,1021.0,106.0,1162.0,483.0,20.8,37.4,0.9107,10,14
2004-10-16,15.00.00,0.8,891.0,5.5,789.0,412.0,960.0,121.0,1234.0,522.0,21.6,35.9,0.9164,10,15
2004-10-16,16.00.00,0.7,995.0,8.7,927.0,322.0,825.0,101.0,1320.0,718.0,22.0,35.7,0.9329,10,16
2004-10-16,17.00.00,1.0,1038.0,8.7,929.0,200.0,816.0,100.0,1332.0,798.0,19.9,42.0,0.9665,10,17
2004-10-16,18.00.00,1.0,1146.0,14.0,1118.0,244.0,695.0,86.0,1534.0,1174.0,19.2,46.3,1.0158,10,18
2004-10-16,19.00.00,1.5,1059.0,9.5,958.0,199.0,787.0,90.0,1417.0,891.0,17.9,56.9,1.1545,10,19
2004-10-16,20.00.00,2.5,1065.0,7.9,893.0,190.0,819.0,89.0,1397.0,799.0,14.7,75.5,1.2554,10,20
2004-10-16,21.00.00,2.6,1013.0,6.2,822.0,153.0,855.0,96.0,1377.0,855.0,15.1,78.9,1.3409,10,21
2004-10-16,22.00.00,3.2,942.0,4.0,712.0,215.0,979.0,125.0,1303.0,734.0,17.2,66.7,1.2987,10,22
2004-10-16,23.00.00,3.0,925.0,4.4,735.0,206.0,960.0,143.0,1284.0,691.0,15.4,73.2,1.2755,10,23
2004-10-17,00.00.00,3.4,871.0,2.6,628.0,225.0,1118.0,153.0,1228.0,557.0,16.5,68.5,1.2753,10,00
2004-10-17,01.00.00,3.3,864.0,2.7,633.0,416.0,1097.0,140.0,1259.0,523.0,16.4,70.3,1.3031,10,01
2004-10-17,02.00.00,3.6,929.0,3.8,698.0,613.0,991.0,92.0,1307.0,610.0,15.4,78.1,1.3557,10,02
2004-10-17,03.00.00,5.5,912.0,3.6,690.0,567.0,984.0,78.0,1309.0,574.0,15.8,75.5,1.3436,10,03
2004-10-17,04.00.00,4.5,817.0,2.2,602.0,409.0,1120.0,68.0,1227.0,470.0,16.0,69.5,1.2549,10,04
2004-10-17,05.00.00,4.7,786.0,1.7,558.0,183.0,1217.0,64.0,1179.0,434.0,15.0,71.0,1.2032,10,05
2004-10-17,06.00.00,4.3,827.0,2.1,595.0,140.0,1208.0,80.0,1214.0,507.0,13.9,75.2,1.1884,10,06
2004-10-17,07.00.00,3.2,789.0,2.3,604.0,133.0,1181.0,81.0,1171.0,467.0,15.9,62.1,1.1103,10,07
2004-10-17,08.00.00,2.9,875.0,4.8,754.0,115.0,961.0,102.0,1296.0,591.0,15.9,61.0,1.0911,10,08
2004-10-17,09.00.00,3.1,959.0,5.6,792.0,157.0,913.0,132.0,1315.0,717.0,17.1,58.7,1.1332,10,09
2004-10-17,10.00.00,2.8,969.0,6.8,850.0,149.0,846.0,162.0,1351.0,774.0,19.2,51.9,1.1404,10,10
2004-10-17,11.00.00,1.2,947.0,6.2,821.0,219.0,900.0,179.0,1302.0,697.0,21.5,42.6,1.0798,10,11
2004-10-17,12.00.00,0.9,960.0,6.8,848.0,424.0,866.0,148.0,1305.0,701.0,21.6,39.9,1.0156,10,12
2004-10-17,13.00.00,0.8,1017.0,11.1,1020.0,659.0,744.0,146.0,1478.0,752.0,21.6,40.4,1.0309,10,13
2004-10-17,14.00.00,0.6,979.0,12.2,1057.0,727.0,701.0,164.0,1473.0,760.0,22.0,37.3,0.9768,10,14
2004-10-17,15.00.00,0.6,843.0,4.7,748.0,398.0,999.0,162.0,1179.0,505.0,22.1,35.2,0.9253,10,15
2004-10-17,16.00.00,1.0,877.0,5.1,769.0,414.0,962.0,118.0,1212.0,529.0,22.4,36.0,0.9621,10,16
2004-10-17,17.00.00,3.2,1053.0,12.7,1072.0,600.0,733.0,78.0,1495.0,832.0,20.9,40.3,0.9866,10,17
2004-10-17,18.00.00,3.6,1047.0,11.6,1037.0,596.0,749.0,79.0,1429.0,904.0,19.8,41.5,0.9489,10,18
2004-10-17,19.00.00,2.9,1105.0,12.7,1074.0,225.0,712.0,62.0,1457.0,1050.0,18.2,46.0,0.9538,10,19
2004-10-17,20.00.00,2.4,1008.0,9.7,968.0,120.0,783.0,85.0,1348.0,1000.0,17.3,50.3,0.9837,10,20
2004-10-17,21.00.00,2.5,975.0,7.8,891.0,126.0,814.0,110.0,1361.0,911.0,15.8,57.6,1.0271,10,21
2004-10-17,22.00.00,2.6,954.0,6.8,850.0,83.0,840.0,99.0,1321.0,858.0,15.5,59.7,1.0413,10,22
2004-10-17,23.00.00,2.3,987.0,8.1,904.0,156.0,808.0,101.0,1344.0,903.0,15.5,60.6,1.0574,10,23
2004-10-18,00.00.00,2.2,880.0,5.4,784.0,240.0,922.0,129.0,1252.0,781.0,15.8,59.9,1.0676,10,00
2004-10-18,01.00.00,2.3,856.0,4.4,732.0,186.0,988.0,132.0,1247.0,714.0,14.8,64.3,1.073,10,01
2004-10-18,02.00.00,2.9,788.0,2.4,614.0,224.0,1116.0,148.0,1177.0,625.0,14.8,64.7,1.0788,10,02
2004-10-18,03.00.00,4.1,760.0,1.6,555.0,386.0,1226.0,134.0,1158.0,568.0,13.8,67.6,1.0581,10,03
2004-10-18,04.00.00,4.1,777.0,1.8,570.0,397.0,1191.0,148.0,1167.0,616.0,14.5,65.0,1.0672,10,04
2004-10-18,05.00.00,4.0,825.0,3.1,661.0,477.0,1074.0,146.0,1207.0,710.0,14.0,67.4,1.0703,10,05
2004-10-18,06.00.00,3.7,1011.0,9.2,947.0,405.0,759.0,148.0,1425.0,953.0,12.6,73.6,1.0699,10,06
2004-10-18,07.00.00,1.7,1237.0,20.8,1319.0,453.0,576.0,175.0,1741.0,1271.0,13.3,70.4,1.0711,10,07
2004-10-18,08.00.00,1.1,1298.0,26.8,1473.0,459.0,514.0,170.0,1884.0,1447.0,14.4,65.8,1.0773,10,08
2004-10-18,09.00.00,1.1,1153.0,17.7,1230.0,452.0,616.0,173.0,1565.0,1296.0,16.8,57.8,1.0947,10,09
2004-10-18,10.00.00,1.5,1101.0,14.2,1124.0,579.0,646.0,151.0,1521.0,1217.0,19.7,49.3,1.1199,10,10
2004-10-18,11.00.00,0.5,1215.0,16.8,1203.0,542.0,599.0,129.0,1664.0,1341.0,21.1,47.2,1.1659,10,11
2004-10-18,12.00.00,0.3,1163.0,16.0,1179.0,601.0,608.0,126.0,1641.0,1180.0,22.2,43.2,1.1427,10,12
2004-10-18,13.00.00,0.2,1285.0,19.9,1293.0,521.0,549.0,127.0,1797.0,1365.0,21.4,47.2,1.1927,10,13
2004-10-18,14.00.00,0.3,1288.0,18.5,1253.0,411.0,537.0,118.0,1763.0,1410.0,19.9,55.4,1.2702,10,14
2004-10-18,15.00.00,0.6,1362.0,21.4,1334.0,382.0,512.0,83.0,1862.0,1529.0,20.3,54.0,1.2744,10,15
2004-10-18,16.00.00,0.7,1405.0,22.8,1372.0,421.0,497.0,60.0,1883.0,1573.0,20.0,56.5,1.3051,10,16
2004-10-18,17.00.00,2.6,1610.0,36.5,1697.0,362.0,407.0,37.0,2287.0,1810.0,19.7,57.8,1.3138,10,17
2004-10-18,18.00.00,5.5,1612.0,38.8,1745.0,104.0,398.0,39.0,2357.0,1834.0,19.3,59.0,1.3077,10,18
2004-10-18,19.00.00,2.6,1520.0,32.3,1604.0,69.0,436.0,70.0,2161.0,1672.0,18.5,60.3,1.2706,10,19
2004-10-18,20.00.00,1.5,1489.0,29.3,1534.0,41.0,444.0,108.0,2080.0,1686.0,17.8,66.3,1.341,10,20
2004-10-18,21.00.00,1.7,1181.0,14.2,1124.0,46.0,597.0,119.0,1606.0,1302.0,17.6,65.9,1.3175,10,21
2004-10-18,22.00.00,2.2,995.0,8.0,898.0,118.0,761.0,111.0,1409.0,1023.0,17.5,63.5,1.2622,10,22
2004-10-18,23.00.00,2.1,998.0,7.4,875.0,295.0,779.0,106.0,1380.0,992.0,16.5,67.2,1.2491,10,23
2004-10-19,00.00.00,2.2,984.0,7.2,864.0,311.0,788.0,105.0,1371.0,960.0,16.2,69.1,1.2590000000000001,10,00
2004-10-19,01.00.00,2.3,1022.0,8.0,898.0,269.0,746.0,114.0,1414.0,955.0,14.9,74.7,1.2564,10,01
2004-10-19,02.00.00,2.5,951.0,6.5,835.0,225.0,788.0,93.0,1354.0,887.0,14.1,76.7,1.2273,10,02
2004-10-19,03.00.00,3.1,910.0,5.2,773.0,220.0,842.0,89.0,1303.0,851.0,14.0,76.6,1.2202,10,03
2004-10-19,04.00.00,3.6,932.0,5.6,792.0,216.0,818.0,102.0,1323.0,903.0,14.9,73.8,1.24,10,04
2004-10-19,05.00.00,3.9,974.0,7.0,859.0,162.0,772.0,129.0,1383.0,954.0,15.2,73.1,1.2570000000000001,10,05
2004-10-19,06.00.00,4.0,1117.0,11.5,1031.0,152.0,669.0,151.0,1528.0,1107.0,15.2,73.4,1.2626,10,06
2004-10-19,07.00.00,2.3,1367.0,21.7,1343.0,183.0,517.0,151.0,1852.0,1442.0,15.2,74.7,1.2824,10,07
2004-10-19,08.00.00,1.5,1583.0,37.9,1726.0,254.0,404.0,149.0,2316.0,1818.0,15.8,71.7,1.278,10,08
2004-10-19,09.00.00,1.5,1526.0,30.1,1552.0,355.0,441.0,149.0,2074.0,1802.0,16.6,68.4,1.2829,10,09
2004-10-19,10.00.00,2.2,1399.0,24.5,1416.0,341.0,485.0,114.0,1894.0,1671.0,17.6,64.9,1.2925,10,10
2004-10-19,11.00.00,1.3,1436.0,25.2,1435.0,341.0,479.0,104.0,1911.0,1710.0,18.3,63.8,1.331,10,11
2004-10-19,12.00.00,0.9,1455.0,26.5,1468.0,342.0,474.0,104.0,1945.0,1746.0,19.4,61.1,1.3652,10,12
2004-10-19,13.00.00,0.5,1311.0,19.6,1286.0,186.0,544.0,127.0,1760.0,1495.0,20.9,58.1,1.4193,10,13
2004-10-19,14.00.00,0.5,1174.0,13.4,1097.0,170.0,640.0,53.0,1596.0,1203.0,22.0,54.0,1.4114,10,14
2004-10-19,15.00.00,0.9,1242.0,15.3,1158.0,169.0,602.0,39.0,1682.0,1252.0,22.8,53.0,1.4482,10,15
2004-10-19,16.00.00,2.0,1267.0,15.1,1151.0,246.0,593.0,41.0,1671.0,1528.0,21.7,57.6,1.4756,10,16
2004-10-19,17.00.00,3.2,1401.0,21.1,1326.0,63.0,530.0,97.0,1887.0,1629.0,21.3,60.8,1.5205,10,17
2004-10-19,18.00.00,2.3,1428.0,23.6,1393.0,44.0,490.0,120.0,1976.0,1608.0,21.2,61.7,1.5309,10,18
2004-10-19,19.00.00,1.8,1478.0,25.7,1447.0,54.0,474.0,167.0,2017.0,1664.0,21.2,62.2,1.5473,10,19
2004-10-19,20.00.00,2.1,1518.0,27.2,1483.0,176.0,454.0,198.0,2098.0,1666.0,20.8,65.1,1.5782,10,20
2004-10-19,21.00.00,1.9,1468.0,24.4,1415.0,236.0,470.0,157.0,1985.0,1594.0,19.9,69.0,1.5877,10,21
2004-10-19,22.00.00,2.4,1369.0,20.3,1305.0,613.0,513.0,125.0,1851.0,1421.0,18.8,73.7,1.5785,10,22
2004-10-19,23.00.00,2.1,1244.0,14.8,1141.0,755.0,571.0,135.0,1671.0,1337.0,19.2,71.3,1.5723,10,23
2004-10-20,00.00.00,2.8,1217.0,12.8,1077.0,460.0,603.0,138.0,1628.0,1270.0,19.0,71.6,1.5549,10,00
2004-10-20,01.00.00,3.3,1103.0,10.0,979.0,280.0,666.0,132.0,1520.0,1156.0,19.5,69.7,1.5596,10,01
2004-10-20,02.00.00,2.9,1118.0,9.3,951.0,322.0,675.0,142.0,1509.0,1124.0,19.4,70.1,1.5626,10,02
2004-10-20,03.00.00,3.9,1087.0,9.3,950.0,349.0,684.0,137.0,1519.0,1049.0,18.4,74.5,1.5634,10,03
2004-10-20,04.00.00,4.1,1069.0,8.8,931.0,297.0,688.0,145.0,1508.0,1044.0,18.7,73.4,1.5701,10,04
2004-10-20,05.00.00,3.3,1112.0,10.2,985.0,353.0,645.0,166.0,1544.0,1109.0,18.4,74.6,1.5631,10,05
2004-10-20,06.00.00,3.3,1196.0,13.1,1086.0,316.0,594.0,165.0,1659.0,1224.0,18.5,74.4,1.5661,10,06
2004-10-20,07.00.00,1.9,1522.0,26.1,1457.0,348.0,458.0,175.0,2043.0,1611.0,18.8,73.0,1.5737,10,07
2004-10-20,08.00.00,2.0,1715.0,37.9,1728.0,445.0,371.0,185.0,2376.0,2004.0,19.9,69.9,1.6036,10,08
2004-10-20,09.00.00,1.9,1582.0,26.2,1459.0,457.0,448.0,166.0,2036.0,1776.0,21.3,66.1,1.6556,10,09
2004-10-20,10.00.00,2.1,1494.0,23.1,1379.0,516.0,467.0,140.0,1965.0,1723.0,23.0,61.8,1.7135,10,10
2004-10-20,11.00.00,1.7,1631.0,26.0,1455.0,575.0,438.0,133.0,2027.0,1916.0,22.4,64.6,1.7271,10,11
2004-10-20,12.00.00,1.3,1650.0,28.1,1506.0,449.0,424.0,144.0,2093.0,1955.0,23.8,59.9,1.7376,10,12
2004-10-20,13.00.00,1.1,1640.0,28.0,1503.0,289.0,431.0,126.0,2094.0,1894.0,24.7,56.9,1.7472,10,13
2004-10-20,14.00.00,1.2,1589.0,24.6,1418.0,268.0,452.0,72.0,2015.0,1823.0,25.4,55.1,1.761,10,14
